seconds,0,,ta,0,ba,0
seconds,1.3590000000000004,,lightning,ba,90,43
seconds,1.3890000000000005,,lightning,t1,255,41
seconds,1.4160000000000004,,lightning,ba,90,41
seconds,1.4460000000000004,,lightning,t4,255,46
seconds,1.4670000000000003,,lightning,ba,90,50
seconds,1.4890000000000003,,lightning,t1,255,41
seconds,1.5170000000000003,,lightning,ba,90,49
seconds,1.5430000000000004,,lightning,t5,255,44
seconds,1.5660000000000003,,lightning,ba,90,49
seconds,1.5870000000000002,,lightning,t1,255,46
seconds,1.612,,lightning,ba,90,45
seconds,1.6320000000000001,,lightning,t0,255,41
seconds,1.6600000000000001,,lightning,ba,90,42
seconds,1.6820000000000002,,lightning,t4,255,41
seconds,1.705,,lightning,ba,90,42
seconds,1.727,,lightning,t1,255,50
seconds,1.7530000000000001,,lightning,ba,90,47
seconds,1.7770000000000001,,lightning,t5,255,45
seconds,1.802,,lightning,ba,90,44
seconds,1.829,,lightning,t4,255,47
seconds,1.8559999999999999,,lightning,ba,90,47
seconds,1.8789999999999998,,lightning,t0,255,46
seconds,1.9009999999999998,,lightning,ba,90,42
seconds,1.9249999999999998,,lightning,t5,255,50
seconds,1.9519999999999997,,lightning,ba,90,45
seconds,1.9809999999999997,,lightning,t1,255,47
seconds,2.0049999999999994,,lightning,ba,90,41
seconds,2.0259999999999994,,lightning,t0,255,47
seconds,2.0549999999999993,,lightning,ba,90,46
seconds,2.0779999999999994,,lightning,t5,255,46
seconds,2.1029999999999993,,lightning,ba,90,47
seconds,2.1269999999999993,,lightning,t0,255,44
seconds,2.1499999999999995,,lightning,ba,90,50
seconds,2.1799999999999993,,lightning,t1,255,45
seconds,2.204999999999999,,lightning,ba,90,42
seconds,2.224999999999999,,lightning,t0,255,47
seconds,2.244999999999999,,lightning,ba,90,45
seconds,2.265999999999999,,lightning,t5,255,41
seconds,2.293999999999999,,lightning,ba,90,43
seconds,2.319999999999999,,lightning,t4,255,50
seconds,2.348999999999999,,lightning,ba,90,50
seconds,2.377999999999999,,lightning,t0,255,41
seconds,2.4039999999999986,,lightning,ba,90,46
seconds,2.4299999999999984,,lightning,t4,255,46
seconds,2.459999999999998,,lightning,ba,90,44
seconds,2.485999999999998,,lightning,t5,255,43
seconds,2.512999999999998,,lightning,ba,90,41
seconds,2.542999999999998,,lightning,t4,255,48
seconds,2.566999999999998,,lightning,ba,90,48
seconds,2.590999999999998,,lightning,t0,255,50
seconds,2.614999999999998,,lightning,ba,90,50
seconds,2.644999999999998,,lightning,t1,255,43
seconds,2.6669999999999976,,lightning,ba,90,47
seconds,2.6869999999999976,,lightning,t4,255,50
seconds,2.7079999999999975,,lightning,ba,90,42
seconds,2.7309999999999977,,lightning,t5,255,49
seconds,2.7509999999999977,,lightning,ba,90,50
seconds,2.7729999999999975,,lightning,t4,255,46
seconds,2.7999999999999976,,lightning,ba,90,42
seconds,2.8239999999999976,,lightning,t5,255,49
seconds,2.8459999999999974,,lightning,ba,90,45
seconds,2.8759999999999972,,lightning,t4,255,45
seconds,2.904999999999997,,lightning,ba,90,46
seconds,2.932999999999997,,lightning,t1,255,45
seconds,2.952999999999997,,lightning,ba,90,41
seconds,2.980999999999997,,lightning,t4,255,41
seconds,3.006999999999997,,lightning,ba,90,42
seconds,3.026999999999997,,lightning,t5,255,49
seconds,3.055999999999997,,lightning,ba,90,41
seconds,3.076999999999997,,lightning,t1,255,43
seconds,3.1069999999999967,,lightning,ba,90,47
seconds,3.1289999999999965,,lightning,t0,255,46
seconds,3.1569999999999965,,lightning,ba,90,45
seconds,3.1809999999999965,,lightning,t5,255,42
seconds,3.2039999999999966,,lightning,ba,90,48
seconds,3.2339999999999964,,lightning,t4,255,44
seconds,3.2639999999999962,,lightning,ba,90,41
seconds,3.292999999999996,,lightning,t1,255,50
seconds,3.317999999999996,,lightning,ba,90,50
seconds,3.337999999999996,,lightning,t4,255,47
seconds,3.363999999999996,,lightning,ba,90,50
seconds,3.3859999999999957,,lightning,t1,255,48
seconds,3.4079999999999955,,lightning,ba,90,42
seconds,3.4369999999999954,,lightning,t5,255,50
seconds,3.4599999999999955,,lightning,ba,90,43
seconds,3.4859999999999953,,lightning,t0,255,44
seconds,3.5129999999999955,,lightning,ba,90,48
seconds,3.5339999999999954,,lightning,t1,255,42
seconds,3.559999999999995,,lightning,ba,90,46
seconds,3.584999999999995,,lightning,t0,255,45
seconds,3.614999999999995,,lightning,ba,90,49
seconds,3.639999999999995,,lightning,t1,255,47
seconds,3.662999999999995,,lightning,ba,90,43
seconds,3.687999999999995,,lightning,t4,255,44
seconds,3.7089999999999947,,lightning,ba,90,46
seconds,3.7349999999999945,,lightning,t1,255,47
seconds,3.7549999999999946,,lightning,ba,90,42
seconds,3.7779999999999947,,lightning,t0,255,42
seconds,3.8079999999999945,,lightning,ba,90,47
seconds,3.8329999999999944,,lightning,t1,255,42
seconds,3.8599999999999945,,lightning,ba,90,46
seconds,3.8899999999999944,,lightning,t0,255,47
seconds,3.9169999999999945,,lightning,ba,90,44
seconds,3.9399999999999946,,lightning,t1,255,48
seconds,3.9599999999999946,,lightning,ba,90,45
seconds,3.9859999999999944,,lightning,t5,255,46
seconds,4.005999999999994,,lightning,ba,90,49
seconds,4.035999999999994,,lightning,t4,255,50
seconds,4.064999999999994,,lightning,ba,90,41
seconds,4.0899999999999945,,lightning,t0,255,46
seconds,4.112999999999994,,lightning,ba,90,49
seconds,4.137999999999995,,lightning,t5,255,41
seconds,4.1669999999999945,,lightning,ba,90,46
seconds,4.189999999999994,,lightning,t4,255,43
seconds,4.210999999999994,,lightning,ba,90,45
seconds,4.237999999999994,,lightning,t1,255,42
seconds,4.261999999999994,,lightning,ba,90,44
seconds,4.281999999999994,,lightning,t5,255,46
seconds,4.3049999999999935,,lightning,ba,90,42
seconds,4.332999999999993,,lightning,t1,255,48
seconds,4.356999999999993,,lightning,ba,90,50
seconds,4.3819999999999935,,lightning,t4,255,43
seconds,4.4059999999999935,,lightning,ba,90,47
seconds,4.435999999999994,,lightning,t1,255,43
seconds,4.458999999999993,,lightning,ba,90,45
seconds,4.481999999999993,,lightning,t5,255,46
seconds,4.509999999999993,,lightning,ba,90,47
seconds,4.529999999999992,,lightning,t1,255,42
seconds,4.554999999999993,,lightning,ba,90,43
seconds,4.576999999999993,,lightning,t4,255,50
seconds,4.603999999999993,,lightning,ba,90,46
seconds,4.633999999999993,,lightning,t1,255,49
seconds,4.660999999999993,,lightning,ba,90,41
seconds,4.682999999999994,,lightning,t4,255,44
seconds,4.707999999999994,,lightning,ba,90,47
seconds,4.730999999999994,,lightning,t0,255,42
seconds,4.757999999999994,,lightning,ba,90,50
seconds,4.785999999999993,,lightning,t1,255,47
seconds,4.806999999999993,,lightning,ba,90,50
seconds,4.832999999999993,,lightning,t4,255,48
seconds,4.855999999999993,,lightning,ba,90,41
seconds,4.876999999999993,,lightning,t5,255,47
seconds,4.897999999999993,,lightning,ba,90,44
seconds,4.923999999999992,,lightning,t0,255,46
seconds,4.951999999999992,,lightning,ba,90,47
seconds,4.978999999999992,,lightning,t1,255,45
seconds,5.001999999999992,,lightning,ba,90,44
seconds,5.031999999999992,,lightning,t4,255,47
seconds,5.059999999999992,,lightning,ba,90,41
seconds,5.0889999999999915,,lightning,t0,255,47
seconds,5.109999999999991,,lightning,ba,90,43
seconds,5.136999999999992,,lightning,t1,255,46
seconds,5.158999999999992,,lightning,ba,90,50
seconds,5.185999999999992,,lightning,t0,255,48
seconds,5.212999999999992,,lightning,ba,90,46
seconds,5.232999999999992,,lightning,t5,255,48
seconds,5.253999999999992,,lightning,ba,90,45
seconds,5.278999999999992,,lightning,t0,255,42
seconds,5.301999999999992,,lightning,ba,90,42
seconds,5.329999999999991,,lightning,t4,255,47
seconds,5.349999999999991,,lightning,ba,90,41
seconds,5.371999999999991,,lightning,t1,255,49
seconds,5.400999999999991,,lightning,ba,90,46
seconds,5.425999999999991,,lightning,t5,255,46
seconds,5.446999999999991,,lightning,ba,90,43
seconds,5.476999999999991,,lightning,t0,255,49
seconds,5.5009999999999915,,lightning,ba,90,45
seconds,5.523999999999991,,lightning,t5,255,49
seconds,5.551999999999991,,lightning,ba,90,41
seconds,5.5779999999999905,,lightning,t0,255,46
seconds,5.599999999999991,,lightning,ba,90,48
seconds,5.629999999999991,,lightning,t4,255,50
seconds,5.656999999999991,,lightning,ba,90,49
seconds,5.680999999999991,,lightning,t0,255,45
seconds,5.702999999999991,,lightning,ba,90,41
seconds,5.724999999999992,,lightning,t5,255,45
seconds,5.746999999999992,,lightning,ba,90,43
seconds,5.776999999999992,,lightning,t1,255,48
seconds,5.8019999999999925,,lightning,ba,90,46
seconds,5.830999999999992,,lightning,t4,255,47
seconds,5.851999999999992,,lightning,ba,90,45
seconds,5.873999999999993,,lightning,t5,255,41
seconds,5.900999999999993,,lightning,ba,90,45
seconds,5.927999999999993,,lightning,t0,255,42
seconds,5.955999999999992,,lightning,ba,90,45
seconds,5.983999999999992,,lightning,t4,255,48
seconds,6.008999999999992,,lightning,ba,90,47
seconds,6.033999999999993,,lightning,t5,255,45
seconds,6.0599999999999925,,lightning,ba,90,50
seconds,6.089999999999993,,lightning,t1,255,45
seconds,6.109999999999992,,lightning,ba,90,47
seconds,6.139999999999993,,lightning,t4,255,44
seconds,6.165999999999992,,lightning,ba,90,50
seconds,6.191999999999992,,lightning,t0,255,48
seconds,6.219999999999992,,lightning,ba,90,44
seconds,6.239999999999991,,lightning,t1,255,50
seconds,6.267999999999991,,lightning,ba,90,45
seconds,6.288999999999991,,lightning,t4,255,45
seconds,6.312999999999991,,lightning,ba,90,42
seconds,6.336999999999991,,lightning,t0,255,42
seconds,6.36499999999999,,lightning,ba,90,47
seconds,6.389999999999991,,lightning,t4,255,48
seconds,6.414999999999991,,lightning,ba,90,41
seconds,6.4399999999999915,,lightning,t0,255,45
seconds,6.466999999999992,,lightning,ba,90,50
seconds,6.488999999999992,,lightning,t5,255,43
seconds,6.5169999999999915,,lightning,ba,90,43
seconds,6.545999999999991,,lightning,t4,255,43
seconds,6.568999999999991,,lightning,ba,90,43
seconds,6.596999999999991,,lightning,t1,255,44
seconds,6.625999999999991,,lightning,ba,90,44
seconds,6.6469999999999905,,lightning,t5,255,49
seconds,6.671999999999991,,lightning,ba,90,42
seconds,6.692999999999991,,lightning,t4,255,48
seconds,6.714999999999991,,lightning,ba,90,47
seconds,6.742999999999991,,lightning,t5,255,43
seconds,6.767999999999991,,lightning,ba,90,45
seconds,6.788999999999991,,lightning,t4,255,47
seconds,6.8119999999999905,,lightning,ba,90,46
seconds,6.836999999999991,,lightning,t5,255,42
seconds,6.857999999999991,,lightning,ba,90,49
seconds,6.879999999999991,,lightning,t4,255,49
seconds,6.909999999999991,,lightning,ba,90,45
seconds,6.932999999999991,,lightning,t1,255,46
seconds,6.957999999999991,,lightning,ba,90,43
seconds,6.982999999999992,,lightning,t4,255,43
seconds,7.002999999999991,,lightning,ba,90,49
seconds,7.031999999999991,,lightning,t0,255,45
seconds,7.060999999999991,,lightning,ba,90,49
seconds,7.081999999999991,,lightning,t1,255,50
seconds,7.102999999999991,,lightning,ba,90,44
seconds,7.124999999999991,,lightning,t4,255,45
seconds,7.154999999999991,,lightning,ba,90,46
seconds,7.183999999999991,,lightning,t5,255,42
seconds,7.2059999999999915,,lightning,ba,90,45
seconds,7.2299999999999915,,lightning,t1,255,44
seconds,7.255999999999991,,lightning,ba,90,48
seconds,7.280999999999992,,lightning,t0,255,49
seconds,7.307999999999992,,lightning,ba,90,47
seconds,7.332999999999992,,lightning,t4,255,50
seconds,7.359999999999992,,lightning,ba,90,42
seconds,7.384999999999993,,lightning,t0,255,49
seconds,7.404999999999992,,lightning,ba,90,44
seconds,7.429999999999993,,lightning,t1,255,41
seconds,7.451999999999993,,lightning,ba,90,47
seconds,7.4749999999999925,,lightning,t5,255,41
seconds,7.504999999999993,,lightning,ba,90,47
seconds,7.533999999999993,,lightning,t0,255,50
seconds,7.563999999999993,,lightning,ba,90,49
seconds,7.584999999999993,,lightning,t5,255,43
seconds,7.612999999999992,,lightning,ba,90,48
seconds,7.637999999999993,,lightning,t0,255,41
seconds,7.664999999999993,,lightning,ba,90,45
seconds,7.685999999999993,,lightning,t1,255,49
seconds,7.7089999999999925,,lightning,ba,90,41
seconds,7.738999999999993,,lightning,t5,255,45
seconds,7.763999999999993,,lightning,ba,90,45
seconds,7.790999999999993,,lightning,t1,255,50
seconds,7.816999999999993,,lightning,ba,90,46
seconds,7.838999999999993,,lightning,t4,255,46
seconds,7.864999999999993,,lightning,ba,90,44
seconds,7.888999999999993,,lightning,t5,255,42
seconds,7.918999999999993,,lightning,ba,90,44
seconds,7.939999999999993,,lightning,t4,255,47
seconds,7.962999999999993,,lightning,ba,90,42
seconds,7.991999999999993,,lightning,t1,255,49
seconds,8.011999999999993,,lightning,ba,90,44
seconds,8.032999999999994,,lightning,t4,255,45
seconds,8.056999999999993,,lightning,ba,90,45
seconds,8.082999999999993,,lightning,t0,255,47
seconds,8.102999999999993,,lightning,ba,90,48
seconds,8.122999999999992,,lightning,t1,255,49
seconds,8.144999999999992,,lightning,ba,90,47
seconds,8.173999999999992,,lightning,t4,255,49
seconds,8.193999999999992,,lightning,ba,90,48
seconds,8.214999999999993,,lightning,t0,255,45
seconds,8.243999999999993,,lightning,ba,90,49
seconds,8.269999999999992,,lightning,t4,255,46
seconds,8.297999999999993,,lightning,ba,90,46
seconds,8.318999999999994,,lightning,t1,255,43
seconds,8.345999999999993,,lightning,ba,90,45
seconds,8.368999999999993,,lightning,t5,255,50
seconds,8.398999999999992,,lightning,ba,90,47
seconds,8.420999999999992,,lightning,t0,255,42
seconds,8.442999999999993,,lightning,ba,90,45
seconds,8.467999999999993,,lightning,t4,255,49
seconds,8.492999999999993,,lightning,ba,90,48
seconds,8.521999999999993,,lightning,t0,255,44
seconds,8.541999999999993,,lightning,ba,90,50
seconds,8.569999999999993,,lightning,t1,255,48
seconds,8.599999999999993,,lightning,ba,90,50
seconds,8.622999999999992,,lightning,t5,255,41
seconds,8.651999999999992,,lightning,ba,90,47
seconds,8.681999999999992,,lightning,t1,255,47
seconds,8.710999999999991,,lightning,ba,90,41
seconds,8.738999999999992,,lightning,t0,255,43
seconds,8.768999999999991,,lightning,ba,90,46
seconds,8.789999999999992,,lightning,t4,255,42
seconds,8.809999999999992,,lightning,ba,90,50
seconds,8.837999999999992,,lightning,t1,255,50
seconds,8.863999999999992,,lightning,ba,90,47
seconds,8.891999999999992,,lightning,t5,255,45
seconds,8.912999999999993,,lightning,ba,90,43
seconds,8.937999999999994,,lightning,t1,255,45
seconds,8.961999999999993,,lightning,ba,90,45
seconds,8.986999999999993,,lightning,t4,255,47
seconds,9.016999999999992,,instant,ta,0,ba,0
seconds,9.016999999999992,,special,ms,0,30
