seconds,0,,ta,0,ba,0
seconds,6.086,,lightning,t1,255,60
seconds,6.2010000000000005,,lightning,t0,255,40
seconds,6.293,,lightning,t4,255,43
seconds,6.385,,lightning,t1,255,52
seconds,6.495,,lightning,t0,255,43
seconds,6.59,,lightning,t1,255,51
seconds,6.691,,lightning,t4,255,57
seconds,6.8069999999999995,,lightning,t0,255,46
seconds,6.903,,lightning,t1,255,47
seconds,7.002,,lightning,t5,255,56
seconds,7.109,,lightning,t1,255,57
seconds,7.209,,lightning,t4,255,60
seconds,7.326,,lightning,t5,255,60
seconds,7.443,,lightning,t0,255,44
seconds,7.532,,lightning,t5,255,51
seconds,7.634,,lightning,t1,255,42
seconds,7.732,,lightning,t5,255,41
seconds,7.8260000000000005,,lightning,t0,255,60
seconds,7.944000000000001,,lightning,t1,255,46
seconds,8.048,,lightning,t4,255,52
seconds,8.147,,lightning,t1,255,55
seconds,8.254,,lightning,t5,255,48
seconds,8.353,,lightning,t4,255,50
seconds,8.461,,lightning,t5,255,40
seconds,8.548,,lightning,t0,255,50
seconds,8.648,,lightning,t1,255,59
seconds,8.757,,lightning,t0,255,52
seconds,8.863,,lightning,t4,255,49
seconds,8.953,,lightning,t0,255,46
seconds,9.055,,lightning,t5,255,51
seconds,9.163,,lightning,t4,255,51
seconds,9.256,,lightning,t1,255,43
seconds,9.341000000000001,,lightning,t4,255,48
seconds,9.435,,lightning,t1,255,47
seconds,9.537,,lightning,t0,255,52
seconds,9.634,,lightning,t1,255,58
seconds,9.748000000000001,,lightning,t0,255,57
seconds,9.846000000000002,,lightning,t5,255,46
seconds,9.946000000000002,,lightning,t1,255,41
seconds,10.035000000000002,,lightning,t0,255,45
seconds,10.120000000000003,,lightning,t5,255,60
seconds,10.238000000000003,,lightning,t4,255,44
seconds,10.332000000000003,,lightning,t5,255,57
seconds,10.446000000000003,,lightning,t1,255,53
seconds,10.539000000000003,,lightning,t4,255,40
seconds,10.622000000000003,,lightning,t0,255,40
seconds,10.706000000000003,,lightning,t1,255,57
seconds,10.813000000000002,,lightning,t0,255,52
seconds,10.908000000000003,,lightning,t4,255,45
seconds,11.000000000000004,,lightning,t5,255,47
seconds,11.087000000000003,,lightning,t1,255,54
seconds,11.192000000000004,,lightning,t5,255,42
seconds,11.281000000000004,,lightning,t0,255,41
seconds,11.362000000000004,,lightning,t1,255,47
seconds,11.451000000000004,,lightning,t0,255,51
seconds,11.556000000000004,,lightning,t4,255,57
seconds,11.665000000000004,,lightning,t5,255,58
seconds,11.781000000000004,,lightning,t1,255,53
seconds,11.890000000000004,,lightning,t4,255,53
seconds,11.990000000000004,,lightning,t0,255,57
seconds,12.106000000000003,,lightning,t4,255,49
seconds,12.196000000000003,,lightning,t5,255,53
seconds,12.297000000000004,,lightning,t4,255,41
seconds,12.384000000000004,,lightning,t0,255,53
seconds,12.491000000000003,,lightning,t1,255,46
seconds,12.595000000000002,,lightning,t4,255,42
seconds,12.695000000000002,,lightning,t1,255,56
seconds,12.797000000000002,,lightning,t4,255,59
seconds,12.913000000000002,,lightning,t1,255,56
seconds,13.025000000000002,,lightning,t5,255,60
seconds,13.130000000000003,,lightning,t0,255,43
seconds,13.221000000000002,,lightning,t1,255,49
seconds,13.317000000000002,,lightning,t5,255,41
seconds,13.413000000000002,,lightning,t0,255,44
seconds,13.498000000000003,,lightning,t5,255,58
seconds,13.602000000000002,,lightning,t1,255,40
seconds,13.682000000000002,,lightning,t4,255,46
seconds,13.779000000000002,,lightning,t0,255,43
seconds,13.866000000000001,,lightning,t5,255,42
seconds,13.949000000000002,,lightning,t4,255,44
seconds,14.045000000000002,,lightning,t1,255,58
seconds,14.159000000000002,,lightning,t0,255,46
seconds,14.250000000000002,,lightning,t5,255,59
seconds,14.360000000000001,,lightning,t0,255,41
seconds,14.459000000000001,,lightning,t4,255,54
seconds,14.555000000000001,,lightning,t1,255,57
seconds,14.669000000000002,,lightning,t5,255,47
seconds,14.762000000000002,,lightning,t0,255,60
seconds,14.879000000000003,,lightning,t4,255,52
seconds,14.972000000000003,,lightning,t1,255,56
seconds,15.074000000000003,,lightning,t4,255,42
seconds,15.158000000000003,,lightning,t0,255,49
seconds,15.264000000000003,,lightning,t4,255,55
seconds,15.362000000000004,,lightning,t5,255,55
seconds,15.459000000000003,,lightning,t0,255,51
seconds,15.556000000000003,,lightning,t4,255,58
seconds,15.674000000000003,,lightning,t5,255,49
seconds,15.771000000000003,,lightning,t0,255,45
seconds,15.861000000000002,,lightning,t4,255,49
seconds,15.958000000000002,,lightning,t1,255,54
seconds,16.053,,lightning,t0,255,55
seconds,16.149,,lightning,t5,255,60
seconds,16.254,,lightning,t1,255,52
seconds,16.359,,lightning,t5,255,45
seconds,16.459000000000003,,lightning,t0,255,51
seconds,16.554000000000002,,lightning,t5,255,51
seconds,16.662000000000003,,lightning,t0,255,48
seconds,16.769000000000002,,lightning,t4,255,42
seconds,16.859,,lightning,t5,255,52
seconds,16.970000000000002,,lightning,t4,255,53
seconds,17.074,,lightning,t5,255,43
seconds,17.172,,lightning,t1,255,57
seconds,17.269000000000002,,lightning,t5,255,58
seconds,17.37,,lightning,t1,255,45
seconds,17.455000000000002,,lightning,t4,255,50
seconds,17.556,,lightning,t0,255,40
seconds,17.653000000000002,,lightning,t4,255,45
seconds,17.752000000000002,,lightning,t1,255,52
seconds,17.864,,lightning,t0,255,57
seconds,17.963,,lightning,t1,255,56
seconds,18.075,,lightning,t5,255,55
seconds,18.173,,lightning,t1,255,45
seconds,18.278,,lightning,t0,255,47
seconds,18.384999999999998,,lightning,t5,255,43
seconds,18.476999999999997,,lightning,t0,255,46
seconds,18.576999999999998,,lightning,t1,255,58
seconds,18.683,,lightning,t4,255,55
seconds,18.785,,lightning,t5,255,58
seconds,18.9,,lightning,t0,255,43
seconds,18.99,,lightning,t1,255,50
seconds,19.084,,lightning,t5,255,44
seconds,19.183,,lightning,t0,255,56
seconds,19.289,,lightning,t4,255,48
seconds,19.380000000000003,,lightning,t5,255,48
seconds,19.468000000000004,,lightning,t0,255,41
seconds,19.560000000000002,,lightning,t4,255,48
seconds,19.655,,lightning,t0,255,46
seconds,19.745,,lightning,t1,255,42
seconds,19.831,,lightning,t0,255,47
seconds,19.922,,lightning,t1,255,43
seconds,20.015,,lightning,t4,255,52
seconds,20.121000000000002,,lightning,t5,255,42
seconds,20.221000000000004,,lightning,t1,255,54
seconds,20.317000000000004,,lightning,t4,255,40
seconds,20.399000000000004,,lightning,t0,255,53
seconds,20.496000000000006,,lightning,t1,255,46
seconds,20.585000000000004,,lightning,t5,255,57
seconds,20.688000000000006,,lightning,t1,255,48
seconds,20.795000000000005,,lightning,t0,255,49
seconds,20.890000000000004,,lightning,t1,255,55
seconds,20.998000000000005,,lightning,t5,255,45
seconds,21.097000000000005,,lightning,t0,255,45
seconds,21.192000000000004,,lightning,t5,255,60
seconds,21.311000000000003,,lightning,t4,255,56
seconds,21.415000000000003,,lightning,t0,255,57
seconds,21.517000000000003,,lightning,t5,255,46
seconds,21.621000000000002,,lightning,t1,255,45
seconds,21.715000000000003,,lightning,t0,255,49
seconds,21.817000000000004,,lightning,t1,255,51
seconds,21.917000000000005,,lightning,t0,255,55
seconds,22.016000000000005,,lightning,t1,255,50
seconds,22.119000000000007,,lightning,t0,255,51
seconds,22.218000000000007,,lightning,t4,255,40
seconds,22.300000000000008,,lightning,t5,255,53
seconds,22.40600000000001,,lightning,t0,255,40
seconds,22.49600000000001,,lightning,t1,255,47
seconds,22.58400000000001,,lightning,t4,255,49
seconds,22.68200000000001,,lightning,t0,255,46
seconds,22.78600000000001,,lightning,t5,255,44
seconds,22.87100000000001,,lightning,t1,255,49
seconds,22.96100000000001,,lightning,t5,255,60
seconds,23.06100000000001,,lightning,t4,255,58
seconds,23.16800000000001,,lightning,t5,255,60
seconds,23.27900000000001,,lightning,t1,255,59
seconds,23.39700000000001,,lightning,t0,255,59
seconds,23.50600000000001,,lightning,t4,255,53
seconds,23.603000000000012,,lightning,t1,255,59
seconds,23.709000000000014,,lightning,t0,255,60
seconds,23.819000000000013,,lightning,t4,255,46
seconds,23.907000000000014,,lightning,t5,255,55
seconds,24.011000000000013,,lightning,t0,255,44
seconds,24.098000000000013,,lightning,t4,255,46
seconds,24.187000000000012,,lightning,t0,255,52
seconds,24.280000000000012,,lightning,t4,255,57
seconds,24.38100000000001,,lightning,t0,255,44
seconds,24.47600000000001,,lightning,t4,255,45
seconds,24.57900000000001,,lightning,t0,255,44
seconds,24.66600000000001,,lightning,t4,255,54
seconds,24.77000000000001,,lightning,t0,255,58
seconds,24.88000000000001,,lightning,t4,255,59
seconds,24.995000000000008,,lightning,t1,255,58
seconds,25.111000000000008,,lightning,t4,255,57
seconds,25.22200000000001,,lightning,t1,255,60
seconds,25.32800000000001,,lightning,t0,255,58
seconds,25.42900000000001,,lightning,t5,255,59
seconds,25.544000000000008,,lightning,t0,255,60
seconds,25.648000000000007,,lightning,t4,255,52
seconds,25.742000000000008,,lightning,t0,255,56
seconds,25.846000000000007,,lightning,t4,255,44
seconds,25.930000000000007,,lightning,t1,255,52
seconds,26.029000000000007,,lightning,t4,255,44
seconds,26.119000000000007,,lightning,t5,255,42
seconds,26.21900000000001,,lightning,t0,255,46
seconds,26.311000000000007,,lightning,t5,255,47
seconds,26.418000000000006,,lightning,t0,255,47
seconds,26.521000000000008,,lightning,t4,255,49
seconds,26.62700000000001,,lightning,t1,255,43
seconds,26.72700000000001,,lightning,t0,255,47
seconds,26.833000000000013,,lightning,t5,255,60
seconds,26.942000000000014,,lightning,t0,255,59
seconds,27.055000000000014,,lightning,t4,255,43
seconds,27.144000000000013,,lightning,t0,255,45
seconds,27.231000000000012,,lightning,t4,255,59
seconds,27.348000000000013,,lightning,t5,255,42
seconds,27.439000000000014,,lightning,t1,255,44
seconds,27.530000000000015,,lightning,t4,255,56
seconds,27.641000000000016,,lightning,t5,255,53
seconds,27.734000000000016,,lightning,t1,255,59
seconds,27.836000000000016,,lightning,t4,255,40
seconds,27.918000000000017,,lightning,t1,255,43
seconds,28.020000000000017,,lightning,t0,255,57
seconds,28.137000000000018,,lightning,t4,255,45
seconds,28.227000000000018,,lightning,t0,255,51
seconds,28.331000000000017,,lightning,t4,255,53
seconds,28.429000000000016,,lightning,t5,255,42
seconds,28.529000000000018,,lightning,t1,255,56
seconds,28.636000000000017,,lightning,t4,255,57
seconds,28.747000000000018,,lightning,t1,255,55
seconds,28.843000000000018,,lightning,t5,255,60
seconds,28.944000000000017,,lightning,t0,255,56
seconds,29.049000000000017,,lightning,t1,255,54
seconds,29.151000000000018,,lightning,t5,255,53
seconds,29.256000000000018,,lightning,t4,255,45
seconds,29.360000000000017,,lightning,t0,255,57
seconds,29.462000000000018,,lightning,t1,255,56
seconds,29.573000000000018,,lightning,t4,255,42
seconds,29.657000000000018,,lightning,t0,255,57
seconds,29.770000000000017,,lightning,t4,255,53
seconds,29.87000000000002,,lightning,t1,255,53
seconds,29.97600000000002,,lightning,t4,255,54
seconds,30.08000000000002,,lightning,t0,255,49
seconds,30.17000000000002,,lightning,t4,255,57
seconds,30.27900000000002,,lightning,t1,255,59
seconds,30.38700000000002,,lightning,t4,255,59
seconds,30.49100000000002,,lightning,t1,255,60
seconds,30.60500000000002,,lightning,t4,255,50
seconds,30.707000000000022,,lightning,t5,255,40
seconds,30.79600000000002,,lightning,t1,255,56
seconds,30.905000000000022,,lightning,t0,255,52
seconds,31.013000000000023,,lightning,t1,255,51
seconds,31.124000000000024,,lightning,t5,255,51
seconds,31.228000000000023,,lightning,t4,255,51
seconds,31.322000000000024,,lightning,t0,255,47
seconds,31.413000000000025,,lightning,t5,255,41
seconds,31.497000000000025,,lightning,t0,255,42
seconds,31.581000000000024,,lightning,t4,255,40
seconds,31.678000000000026,,lightning,t0,255,42
seconds,31.761000000000024,,lightning,t4,255,59
seconds,31.863000000000024,,lightning,t1,255,56
seconds,31.969000000000026,,lightning,t0,255,59
seconds,32.075000000000024,,lightning,t4,255,59
seconds,32.191000000000024,,lightning,t0,255,58
seconds,32.297000000000025,,lightning,t1,255,45
seconds,32.39600000000002,,lightning,t4,255,60
seconds,32.50300000000002,,lightning,t1,255,45
seconds,32.59800000000002,,lightning,t4,255,50
seconds,32.69300000000002,,lightning,t0,255,46
seconds,32.79400000000002,,lightning,t5,255,50
seconds,32.90100000000002,,lightning,t0,255,60
seconds,33.006000000000014,,lightning,t5,255,53
seconds,33.109000000000016,,lightning,t0,255,55
seconds,33.21400000000001,,lightning,t4,255,51
seconds,33.31200000000001,,lightning,t1,255,55
seconds,33.41700000000001,,lightning,t0,255,42
seconds,33.50300000000001,,lightning,t4,255,44
seconds,33.598000000000006,,lightning,t1,255,53
seconds,33.711000000000006,,lightning,t4,255,48
seconds,33.81100000000001,,lightning,t5,255,42
seconds,33.903000000000006,,lightning,t4,255,57
seconds,34.001000000000005,,lightning,t0,255,53
seconds,34.1,,lightning,t4,255,55
seconds,34.198,,lightning,t0,255,54
seconds,34.303,,lightning,t1,255,49
seconds,34.410999999999994,,lightning,t4,255,49
seconds,34.51199999999999,,lightning,t1,255,42
seconds,34.60799999999999,,lightning,t0,255,60
seconds,34.71199999999999,,lightning,t1,255,52
seconds,34.82399999999999,,lightning,t4,255,49
seconds,34.93099999999999,,lightning,t0,255,57
seconds,35.04799999999999,,lightning,t4,255,46
seconds,35.14199999999999,,lightning,t1,255,57
seconds,35.23999999999999,,lightning,t0,255,51
seconds,35.34399999999999,,lightning,t5,255,56
seconds,35.45299999999999,,lightning,t4,255,46
seconds,35.54499999999999,,lightning,t5,255,51
seconds,35.65199999999999,,lightning,t0,255,50
seconds,35.74899999999999,,lightning,t5,255,57
seconds,35.85599999999999,,lightning,t1,255,53
seconds,35.95899999999999,,lightning,t4,255,50
seconds,36.06799999999999,,lightning,t0,255,41
seconds,36.15899999999999,,lightning,t4,255,47
seconds,36.251999999999995,,lightning,t1,255,58
seconds,36.37,,lightning,t5,255,57
seconds,36.474,,lightning,t1,255,48
seconds,36.57299999999999,,lightning,t0,255,56
seconds,36.675999999999995,,lightning,t5,255,49
seconds,36.766999999999996,,lightning,t4,255,47
seconds,36.87,,lightning,t5,255,57
seconds,36.97,,lightning,t4,255,49
seconds,37.079,,lightning,t1,255,48
seconds,37.175,,lightning,t4,255,40
seconds,37.257,,lightning,t5,255,55
seconds,37.367999999999995,,lightning,t4,255,53
seconds,37.468999999999994,,lightning,t0,255,47
seconds,37.56399999999999,,lightning,t4,255,50
seconds,37.65899999999999,,lightning,t5,255,43
seconds,37.742999999999995,,lightning,t1,255,53
seconds,37.836,,lightning,t0,255,40
seconds,37.936,,lightning,t1,255,55
seconds,38.049,,lightning,t0,255,60
seconds,38.166,,lightning,t4,255,60
seconds,38.281,,lightning,t1,255,59
seconds,38.399,,lightning,t4,255,50
seconds,38.492000000000004,,lightning,t1,255,42
seconds,38.591,,lightning,t0,255,60
seconds,38.709,,lightning,t4,255,60
seconds,38.829,,lightning,t1,255,59
seconds,38.936,,lightning,t4,255,53
seconds,39.038,,lightning,t5,255,57
seconds,39.154999999999994,,lightning,t0,255,54
seconds,39.248999999999995,,lightning,t5,255,41
seconds,39.334999999999994,,lightning,t1,255,55
seconds,39.446999999999996,,lightning,t4,255,51
seconds,39.550999999999995,,lightning,t0,255,43
seconds,39.644,,lightning,t5,255,42
seconds,39.729,,lightning,t4,255,55
seconds,39.827,,lightning,t1,255,49
seconds,39.928,,lightning,t0,255,60
seconds,40.032999999999994,,lightning,t1,255,52
seconds,40.126999999999995,,lightning,t4,255,51
seconds,40.22599999999999,,lightning,t5,255,54
seconds,40.337999999999994,,lightning,t1,255,46
seconds,40.431,,lightning,t4,255,40
seconds,40.521,,lightning,t1,255,41
seconds,40.613,,lightning,t0,255,54
seconds,40.722,,lightning,t1,255,50
seconds,40.823,,lightning,t0,255,50
seconds,40.92,,lightning,t5,255,57
seconds,41.024,,lightning,t0,255,48
seconds,41.125,,lightning,t1,255,50
seconds,41.226,,lightning,t4,255,46
seconds,41.326,,lightning,t1,255,53
seconds,41.421,,lightning,t5,255,46
seconds,41.518,,lightning,t4,255,44
seconds,41.619,,lightning,t5,255,52
seconds,41.717,,lightning,t1,255,53
seconds,41.818999999999996,,lightning,t0,255,49
seconds,41.91,,lightning,t5,255,50
seconds,42.007,,lightning,t1,255,60
seconds,42.108999999999995,,lightning,t0,255,49
seconds,42.199999999999996,,lightning,t4,255,53
seconds,42.293,,lightning,t5,255,43
seconds,42.385,,lightning,t0,255,52
seconds,42.478,,lightning,t4,255,57
seconds,42.594,,lightning,t0,255,54
seconds,42.69,,lightning,t5,255,48
seconds,42.783,,lightning,t1,255,49
seconds,42.89,,lightning,t5,255,47
seconds,42.996,,lightning,t1,255,45
seconds,43.091,,lightning,t5,255,40
seconds,43.19,,lightning,t0,255,50
seconds,43.291,,lightning,t5,255,57
seconds,43.392999999999994,,lightning,t4,255,57
seconds,43.495999999999995,,lightning,t0,255,43
seconds,43.580999999999996,,lightning,t4,255,52
seconds,43.68599999999999,,lightning,t0,255,51
seconds,43.79599999999999,,lightning,t4,255,45
seconds,43.89099999999999,,lightning,t5,255,56
seconds,44.00199999999999,,lightning,t4,255,45
seconds,44.09599999999999,,lightning,t1,255,54
seconds,44.19099999999999,,lightning,t0,255,46
seconds,44.29099999999999,,lightning,t5,255,41
seconds,44.389999999999986,,lightning,t4,255,47
seconds,44.48999999999999,,lightning,t5,255,48
seconds,44.578999999999986,,lightning,t0,255,60
seconds,44.68699999999998,,lightning,t4,255,59
seconds,44.80099999999998,,lightning,t0,255,49
seconds,44.89699999999998,,lightning,t1,255,55
seconds,44.99699999999998,,lightning,t4,255,57
seconds,45.10399999999998,,instant,ta,0,ba,0
seconds,45.10399999999998,,special,ms,0,30
