seconds,0,,ta,0,ba,0
seconds,23.799,,lightning,t0,255,237
seconds,24.23,,lightning,t5,255,234
seconds,24.677,,lightning,t1,255,201
seconds,25.096,,lightning,t0,255,207
seconds,25.514,,lightning,t4,255,221
seconds,25.936,,lightning,t1,255,239
seconds,26.336,,lightning,t4,255,230
seconds,26.727999999999998,,lightning,t0,255,237
seconds,27.141,,lightning,t5,255,195
seconds,27.502,,lightning,t4,255,227
seconds,27.904999999999998,,lightning,t0,255,240
seconds,28.346999999999998,,lightning,t4,255,205
seconds,28.761999999999997,,lightning,t1,255,173
seconds,29.173999999999996,,lightning,t4,255,169
seconds,29.552999999999997,,lightning,t1,255,225
seconds,30.002,,lightning,t4,255,209
seconds,30.409,,lightning,t0,255,165
seconds,30.766,,lightning,t5,255,176
seconds,31.104999999999997,,lightning,t0,255,194
seconds,31.520999999999997,,lightning,t4,255,192
seconds,31.927999999999997,,lightning,t5,255,189
seconds,32.355,,lightning,t1,255,186
seconds,32.742999999999995,,lightning,t4,255,187
seconds,33.132999999999996,,lightning,t1,255,215
seconds,33.556,,lightning,t0,255,211
seconds,33.989,,lightning,t5,255,213
seconds,34.424,,lightning,t4,255,198
seconds,34.851,,lightning,t5,255,183
seconds,35.263999999999996,,lightning,t0,255,223
seconds,35.654999999999994,,lightning,t4,255,172
seconds,36.03999999999999,,lightning,t0,255,212
seconds,36.45499999999999,,lightning,t4,255,189
seconds,36.86799999999999,,lightning,t5,255,169
seconds,37.264999999999986,,lightning,t1,255,167
seconds,37.65399999999999,,lightning,t0,255,220
seconds,38.04299999999999,,lightning,t4,255,212
seconds,38.46199999999999,,lightning,t5,255,187
seconds,38.83199999999999,,lightning,t4,255,231
seconds,39.234999999999985,,lightning,t5,255,234
seconds,39.68199999999999,,lightning,t1,255,223
seconds,40.07799999999999,,lightning,t5,255,212
seconds,40.46999999999999,,lightning,t0,255,210
seconds,40.85699999999999,,lightning,t4,255,162
seconds,41.25099999999999,,lightning,t1,255,203
seconds,41.64499999999999,,lightning,t0,255,197
seconds,42.075999999999986,,lightning,t1,255,220
seconds,42.463999999999984,,lightning,t0,255,224
seconds,42.89499999999998,,lightning,t5,255,209
seconds,43.33499999999998,,lightning,t1,255,186
seconds,43.73899999999998,,lightning,t5,255,162
seconds,44.07499999999998,,lightning,t1,255,199
seconds,44.46799999999998,,lightning,t0,255,210
seconds,44.88899999999998,,lightning,t1,255,240
seconds,45.29699999999998,,lightning,t5,255,222
seconds,45.73999999999998,,lightning,t0,255,210
seconds,46.12699999999998,,lightning,t5,255,183
seconds,46.48999999999998,,lightning,t4,255,189
seconds,46.881999999999984,,lightning,t5,255,208
seconds,47.26999999999998,,lightning,t4,255,199
seconds,47.640999999999984,,lightning,t5,255,225
seconds,48.05599999999998,,lightning,t1,255,160
seconds,48.43199999999998,,lightning,t4,255,177
seconds,48.83699999999998,,lightning,t0,255,203
seconds,49.27399999999998,,lightning,t4,255,171
seconds,49.62499999999998,,lightning,t0,255,165
seconds,50.000999999999976,,lightning,t1,255,177
seconds,50.363999999999976,,lightning,t4,255,200
seconds,50.73199999999998,,lightning,t5,255,234
seconds,51.16199999999998,,lightning,t4,255,196
seconds,51.595999999999975,,lightning,t0,255,214
seconds,51.96999999999998,,lightning,t5,255,196
seconds,52.363999999999976,,lightning,t4,255,167
seconds,52.751999999999974,,lightning,t1,255,198
seconds,53.13199999999998,,lightning,t4,255,190
seconds,53.50299999999998,,lightning,t1,255,162
seconds,53.88499999999998,,lightning,t0,255,212
seconds,54.32099999999998,,lightning,t1,255,227
seconds,54.78099999999998,,lightning,t4,255,210
seconds,55.211999999999975,,lightning,t1,255,196
seconds,55.58499999999997,,lightning,t4,255,240
seconds,56.06199999999997,,lightning,t5,255,214
seconds,56.50699999999997,,lightning,t0,255,200
seconds,56.87999999999997,,lightning,t1,255,163
seconds,57.261999999999965,,lightning,t5,255,185
seconds,57.65999999999997,,lightning,t1,255,191
seconds,58.035999999999966,,instant,ta,0,ba,0
seconds,58.035999999999966,,special,ms,0,30
