seconds,0,,ta,0,ba,0
seconds,6.863999999999998,,lightning,t5,255,106
seconds,7.076999999999998,,lightning,t1,255,107
seconds,7.276999999999998,,lightning,t0,255,101
seconds,7.4769999999999985,,lightning,t1,255,107
seconds,7.699999999999998,,lightning,t0,255,100
seconds,7.903999999999998,,lightning,t1,255,104
seconds,8.108999999999998,,lightning,t5,255,119
seconds,8.340999999999998,,lightning,t4,255,115
seconds,8.578999999999997,,lightning,t0,255,111
seconds,8.797999999999996,,lightning,t1,255,127
seconds,9.051999999999996,,lightning,t4,255,114
seconds,9.295999999999996,,lightning,t1,255,130
seconds,9.551999999999996,,lightning,t5,255,133
seconds,9.806999999999997,,lightning,t4,255,128
seconds,10.061999999999998,,lightning,t1,255,136
seconds,10.332999999999998,,lightning,t4,255,126
seconds,10.595999999999998,,lightning,t1,255,132
seconds,10.860999999999999,,lightning,t5,255,129
seconds,11.116,,lightning,t4,255,141
seconds,11.399,,lightning,t5,255,137
seconds,11.68,,lightning,t1,255,135
seconds,11.948,,lightning,t5,255,139
seconds,12.232000000000001,,lightning,t4,255,147
seconds,12.528,,lightning,t0,255,134
seconds,12.801,,lightning,t5,255,144
seconds,13.093,,lightning,t0,255,143
seconds,13.374,,lightning,t5,255,136
seconds,13.646,,lightning,t0,255,139
seconds,13.915000000000001,,lightning,t5,255,142
seconds,14.186000000000002,,lightning,t4,255,131
seconds,14.453000000000001,,lightning,t5,255,135
seconds,14.724000000000002,,lightning,t0,255,127
seconds,14.981000000000002,,lightning,t5,255,116
seconds,15.229000000000001,,lightning,t1,255,131
seconds,15.491000000000001,,lightning,t4,255,128
seconds,15.738000000000001,,lightning,t5,255,119
seconds,15.972000000000001,,lightning,t1,255,117
seconds,16.206000000000003,,lightning,t4,255,122
seconds,16.454000000000004,,lightning,t5,255,106
seconds,16.667000000000005,,lightning,t0,255,110
seconds,16.899000000000004,,lightning,t4,255,110
seconds,17.127000000000006,,lightning,t5,255,118
seconds,17.350000000000005,,lightning,t0,255,115
seconds,17.565000000000005,,lightning,t4,255,97
seconds,17.777000000000005,,lightning,t0,255,93
seconds,17.980000000000004,,lightning,t4,255,95
seconds,18.183000000000003,,lightning,t1,255,94
seconds,18.374000000000002,,lightning,t4,255,108
seconds,18.589000000000002,,lightning,t1,255,94
seconds,18.778000000000002,,lightning,t4,255,88
seconds,18.950000000000003,,lightning,t5,255,100
seconds,19.140000000000004,,lightning,t0,255,95
seconds,19.328000000000003,,lightning,t5,255,80
seconds,19.492000000000004,,lightning,t4,255,87
seconds,19.662000000000006,,lightning,t0,255,76
seconds,19.826000000000008,,lightning,t5,255,79
seconds,19.991000000000007,,lightning,t4,255,86
seconds,20.15800000000001,,lightning,t5,255,85
seconds,20.329000000000008,,lightning,t1,255,64
seconds,20.46700000000001,,lightning,t4,255,76
seconds,20.61500000000001,,lightning,t5,255,66
seconds,20.74700000000001,,lightning,t0,255,69
seconds,20.88700000000001,,lightning,t1,255,65
seconds,21.01100000000001,,lightning,t4,255,68
seconds,21.15300000000001,,lightning,t0,255,71
seconds,21.29300000000001,,lightning,t4,255,64
seconds,21.42300000000001,,lightning,t0,255,54
seconds,21.535000000000007,,lightning,t1,255,60
seconds,21.646000000000008,,lightning,t0,255,45
seconds,21.744000000000007,,lightning,t4,255,58
seconds,21.846000000000007,,lightning,t1,255,46
seconds,21.934000000000008,,lightning,t5,255,58
seconds,22.03900000000001,,lightning,t1,255,46
seconds,22.137000000000008,,lightning,t5,255,59
seconds,22.248000000000008,,lightning,t4,255,51
seconds,22.34800000000001,,lightning,t5,255,42
seconds,22.44200000000001,,lightning,t0,255,42
seconds,22.52400000000001,,lightning,t1,255,52
seconds,22.63600000000001,,lightning,t4,255,43
seconds,22.72400000000001,,lightning,t0,255,53
seconds,22.83100000000001,,lightning,t1,255,58
seconds,22.93400000000001,,lightning,t5,255,55
seconds,23.04100000000001,,lightning,t1,255,44
seconds,23.13900000000001,,lightning,t4,255,43
seconds,23.23300000000001,,lightning,t0,255,49
seconds,23.32600000000001,,lightning,t1,255,57
seconds,23.426000000000013,,lightning,t0,255,44
seconds,23.52700000000001,,lightning,t5,255,56
seconds,23.633000000000013,,lightning,t0,255,56
seconds,23.742000000000015,,lightning,t4,255,44
seconds,23.839000000000016,,lightning,t1,255,48
seconds,23.942000000000018,,lightning,t5,255,47
seconds,24.037000000000017,,lightning,t0,255,46
seconds,24.127000000000017,,lightning,t1,255,58
seconds,24.235000000000017,,lightning,t0,255,59
seconds,24.334000000000017,,lightning,t1,255,55
seconds,24.436000000000018,,lightning,t0,255,51
seconds,24.54400000000002,,lightning,t5,255,47
seconds,24.63500000000002,,lightning,t1,255,40
seconds,24.718000000000018,,lightning,t4,255,54
seconds,24.813000000000017,,lightning,t1,255,40
seconds,24.893000000000015,,instant,ta,0,ba,0
seconds,24.893000000000015,,special,ms,0,30
